chr	pos
chrX	1133517
chrX	4213011
chrX	2229243
chrX	6823100
chrX	1385695
chrX	6416541
chrX	16441838
chrX	9098097
chrX	3059293
chrX	9140872
chrX	2937859
chrX	4635420
chrX	1907718
chrX	14040237
chrX	636507
chrX	5504553
chrX	3600006
chrX	10010341
chrX	7504009
chrX	9763293
chrX	7189288
chrX	11404099
chrX	3692339
chrX	2571968
chrX	7174674
chrX	17330602
chrX	12954735
chrX	4818218
chrX	5670458
chrX	6717942
chrX	439617
chrX	4677251
chrX	2586638
chrX	14406709
chrX	1824716
chrX	2023678
chrX	4839722
chrX	8563426
chrX	3072538
chrX	2816577
chrX	9300970
chrX	11841934
chrX	6865911
chrX	563360
chrX	5228237
chrX	2359077
chrX	7062382
chrX	14219907
chrX	534181
chrX	1256013
chrX	6057996
chrX	16792840
chrX	3091158
chrX	3875949
chrX	2560083
chrX	11804296
chrX	11416310
chrX	2364756
chrX	1241077
chrX	2300039
chrX	4721152
chrX	2279447
chrX	6080413
chrX	7718951
chrX	8259037
chrX	6676024
chrX	2618285
chrX	3749665
chrX	13196809
chrX	5615270
chrX	4302180
chrX	518230
chrX	894806
chrX	7340218
chrX	6062341
chrX	1087982
chrX	6878043
chrX	13430506
chrX	1615346
chrX	12658367
chrX	8786231
chrX	771904
chrX	10648021
chrX	7563294
chrX	2134200
chrX	38853
chrX	6850302
chrX	7530218
chrX	14040237
chrX	3493493
chrX	1935351
chrX	7504749
chrX	11699475
chrX	5359332
chrX	102480
chrX	9136078
chrX	8769205
chrX	13800171
chrX	10462197
chrX	7117881
chrX	268910
chrX	8990831
chrX	2040827
chrX	8391738
chrX	5034039
chrX	659499
chrX	2696384
chrX	5228237
chrX	633655
chrX	5727025
chrX	11134154
chrX	9782015
chrX	13967268
chrX	8769942
chrX	5504553
chrX	4181739
chrX	3604735
chrX	3556998
chrX	365097
chrX	936005
chrX	10828577
chrX	13681346
chrX	3456396
chrX	4455443
chrX	4483542
chrX	4480564
chrX	1585837
chrX	11950344
chrX	416745
chrX	5587708
chrX	12003349
chrX	11146763
chrX	895970
chrX	1796254
chrX	6861425
chrX	13558864
chrX	514739
chrX	2886778
chrX	3336264
chrX	6478867
chrX	5715287
chrX	4790076
chrX	13286774
chrX	8734411
chrX	1585837
chrX	13430506
chrX	7459488
chrX	11323048
chrX	4196206
chrX	7622920
chrX	7496272
chrX	3693962
chrX	8530707
chrX	6053510
chrX	5053741
chrX	16273214
chrX	5896317
chrX	2206800
chrX	269345
chrX	3447454
chrX	1503985
chrX	2343598
chrX	8677758
chrX	7742585
chrX	7551551
chrX	314017
chrX	4479710
chrX	471364
chrX	4021561
chrX	1500000
chrX	8408937
chrX	2712000
chrX	6699532
chrX	16733444
chrX	7707991
chrX	11957449
chrX	16792840
chrX	5853305
chrX	5010704
chrX	7425363
chrX	6993718
chrX	9098097
chrX	1782458
chrX	7296499
chrX	8766019
chrX	6836948
chrX	827656
chrX	3887415
chrX	8533827
chrX	11228143
chrX	8293418
chrX	3434785
chrX	4437263
chrX	10419267
chrX	10345119
chrX	4846666
chrX	6329803
chrX	1723062
chrX	1230265
chrX	14704780
chrX	5613704
chrX	4846996
chrX	16247849
chrX	4954906
chrX	7989436
chrX	3389902
chrX	2696004
chrX	13571263
chrX	4192713
chrX	8440108
chrX	4608445
chrX	3638247
chrX	1618171
chrX	3164085
chrX	5091012
chrX	5735838
chrX	6262277
chrX	7742585
chrX	9213769
chrX	9131070
chrX	1907718
chrX	6249393
chrX	4590270
chrX	133009
chrX	14844227
chrX	12286913
chrX	12955488
chrX	292269
chrX	5355987
chrX	528690
chrX	10790523
chrX	2531412
chrX	4196206
chrX	6551011
chrX	2209607
chrX	2713036
chrX	2922723
chrX	14384475
chrX	164892
chrX	2048493
chrX	3505175
chrX	4939872
chrX	2255162
chrX	11495155
chrX	8408937
chrX	6444488
chrX	11146763
chrX	10656516
chrX	2657333
chrX	11039679
chrX	8457595
chrX	1871788
chrX	513491
chrX	88261
chrX	354192
chrX	6761956
chrX	6531616
chrX	10194922
chrX	2312631
chrX	813962
chrX	1701918
chrX	1596470
chrX	8557816
chrX	9656149
chrX	15100785
chrX	5407477
chrX	452571
chrX	12799867
chrX	6862617
chrX	7227058
chrX	1442779
chrX	2401301
chrX	2245650
chrX	4297557
chrX	10015135
chrX	7438274
chrX	4417428
chrX	5050667
chrX	8659909
chrX	5168065
chrX	7734300
chrX	12286913
chrX	3349072
chrX	364310
chrX	13954829
chrX	239683
chrX	5423018
chrX	12368166
chrX	4721152
chrX	12387749
chrX	9004322
chrX	5896317
chrX	813962
chrX	6522372
chrX	14825872
chrX	3152315
chrX	6548497
chrX	1764311
chrX	2376821
chrX	845735
chrX	3991741
chrX	14476758
chrX	10095383
chrX	3668289
chrX	7520732
chrX	2376821
chrX	12062758
chrX	4070695
chrX	8581998
chrX	6756325
chrX	3714810
chrX	15898034
chrX	10298256
chrX	8186809
chrX	5691198
chrX	3454796
chrX	7485952
chrX	3064054
chrX	11019318
chrX	9034322
chrX	9140872
chrX	9462493
chrX	7544672
chrX	6861233
chrX	734848
chrX	10881627
chrX	4196206
chrX	9300970
chrX	4615122
chrX	4076614
chrX	2401301
chrX	11854716
chrX	9685274
chrX	5423018
chrX	1884797
chrX	4359042
chrX	4002584
chrX	6487728
chrX	11192772
chrX	5417468
chrX	5715212
chrX	4194305
chrX	292269
chrX	4563627
chrX	2548859
chrX	15933832
chrX	4794
chrX	9004322
chrX	12296563
chrX	11509510
chrX	8535989
chrX	3801160
chrX	7178907
chrX	12243983
chrX	13384497
chrX	951666
chrX	7155965
chrX	13773604
chrX	4805244
chrX	6672462
chrX	4285229
chrX	5085263
chrX	5668124
chrX	4154937
chrX	161876
chrX	8518018
chrX	2399985
chrX	12884515
chrX	10443724
chrX	8367880
chrX	4018156
chrX	2713036
chrX	2814313
chrX	5200489
chrX	3547604
chrX	894806
chrX	1321867
chrX	11992780
chrX	1708563
chrX	10442171
chrX	1916128
chrX	14040237
chrX	11105050
chrX	1576404
chrX	14748113
chrX	10656810
chrX	3786248
chrX	7425363
chrX	10095383
chrX	253529
chrX	8633202
chrX	10838769
chrX	3229456
chrX	1256013
chrX	593577
chrX	5927492
chrX	3463014
chrX	3988413
chrX	10717754
chrX	102326
chrX	7541544
chrX	8632611
chrX	1434605
chrX	7606772
chrX	10177961
chrX	9569461
chrX	5040795
chrX	4359042
chrX	1615346
chrX	4286400
chrX	2753085
chrX	14040237
chrX	7742585
chrX	4925153
chrX	8399249
chrX	8591528
chrX	10245192
chrX	9140872
chrX	2303203
chrX	11291209
chrX	12330565
chrX	1224781
chrX	4451608
chrX	10015135
chrX	13522632
chrX	2150533
chrX	4818218
chrX	12144541
chrX	1413721
chrX	4911713
chrX	11451503
chrX	4962637
chrX	2474245
chrX	2903972
chrX	1011351
chrX	10195530
chrX	10861616
chrX	6209726
chrX	6529633
chrX	3737808
chrX	6693492
chrX	7217256
chrX	7989436
chrX	550725
chrX	8340933
chrX	2430585
chrX	11971034
chrX	4922101
chrX	2800447
chrX	8530707
chrX	8379673
chrX	2657333
chrX	6791390
chrX	3819410
chrX	11841934
chrX	536592
chrX	11716606
chrX	16753273
chrX	4443553
chrX	4693715
chrX	5102484
chrX	11152327
chrX	2602858
chrX	10635147
chrX	10701436
chrX	11437175
chrX	514739
chrX	5927492
chrX	5249775
chrX	2540959
chrX	3847819
chrX	14827276
chrX	9409782
chrX	190561
chrX	4848508
chrX	10631070
chrX	1948246
chrX	471364
chrX	741867
chrX	1321867
chrX	8175628
chrX	11909048
chrX	4250864
chrX	528690
chrX	11506789
chrX	91104
chrX	2286569
chrX	1719190
chrX	1734271
chrX	172870
chrX	9890827
chrX	2489562
chrX	5877152
chrX	787575
chrX	161876
chrX	2503326
chrX	3349072
chrX	9027621
chrX	11823430
chrX	5696206
chrX	6487728
chrX	5050667
chrX	11029304
chrX	8797379
chrX	10030884
chrX	2893220
chrX	14748113
chrX	9617123
chrX	8173645
chrX	9864330
chrX	2765554
chrX	3759339
chrX	3444666
chrX	1033506
chrX	13871923
chrX	13865542
chrX	1800654
chrX	8445169
chrX	9867533
chrX	8781886
chrX	14040237
chrX	8265247
chrX	6925307
chrX	3073144
chrX	5965758
chrX	3842473
chrX	7438274
chrX	6334006
chrX	11738
chrX	357825
chrX	5450934
chrX	7142535
chrX	1464259
chrX	3749665
chrX	734848
chrX	2994613
chrX	5201626
chrX	7290561
chrX	12095480
chrX	3072538
chrX	9320177
chrX	4509290
chrX	2326735
chrX	8733608
chrX	65371
chrX	6581573
chrX	1574972
chrX	1545086
chrX	10293430
chrX	7108941
chrX	241464
chrX	14286197
chrX	4537240
chrX	14245043
chrX	6832871
chrX	10793234
chrX	10469074
chrX	14844227
chrX	10808034
chrX	5005910
chrX	5319216
chrX	3596286
chrX	697445
chrX	13430506
chrX	7279898
chrX	2725217
chrX	1736937
chrX	15021045
chrX	1920653
chrX	1755816
chrX	2869827
chrX	10195530
chrX	14827276
chrX	3332305
chrX	13869851
chrX	5213576
chrX	7389053
chrX	6803269
chrX	11890948
chrX	13436533
chrX	3145672
chrX	1150383
chrX	3496735
chrX	11753946
chrX	4537240
chrX	11370880
chrX	496766
chrX	12655457
chrX	3531474
chrX	1392519
chrX	6570469
chrX	697445
chrX	2730265
chrX	12243983
chrX	881160
chrX	9793237
chrX	3297094
chrX	3114857
chrX	2630350
chrX	646542
chrX	4845841
chrX	5927492
chrX	4816264
chrX	1427048
chrX	7155965
chrX	11402589
chrX	13260762
chrX	431701
chrX	475849
chrX	3873881
chrX	10641944
chrX	9901838
chrX	15582769
chrX	8760511
chrX	10437735
chrX	14204414
chrX	7340218
chrX	7277065
chrX	1743605
chrX	1824526
chrX	651015
chrX	3429752
chrX	7008618
chrX	2365588
chrX	7688291
chrX	4625703
chrX	804022
chrX	7381433
chrX	11291209
chrX	1786548
chrX	4343807
chrX	11992780
chrX	1089388
chrX	11322633
chrX	8298704
chrX	4111285
chrX	6663698
chrX	1595980
chrX	6863471
chrX	11323048
chrX	4084381
chrX	9585588
chrX	4033034
chrX	11222224
chrX	1279949
chrX	15100785
chrX	256494
chrX	6780861
chrX	8280864
chrX	5012232
chrX	6144523
chrX	3851914
chrX	4083527
chrX	602386
chrX	1427048
chrX	9267276
chrX	7253961
chrX	585580
chrX	3532078
chrX	1181486
chrX	4839722
chrX	5043924
chrX	1133517
chrX	8781572
chrX	14704780
chrX	11743807
chrX	594261
chrX	8399739
chrX	228795
chrX	8126340
chrX	4783188
chrX	5301451
chrX	5492815
chrX	3366870
chrX	6880600
chrX	2171626
chrX	2374696
chrX	7696643
chrX	4173602
chrX	7718951
chrX	7264174
chrX	880495
chrX	1587173
chrX	42930
chrX	5674674
chrX	2866766
chrX	7732114
chrX	1181993
chrX	13256326
chrX	7563294
chrX	363638
chrX	5085263
chrX	10043099
chrX	6626050
chrX	2560083
chrX	1894266
chrX	5907539
chrX	4569735
chrX	14040237
chrX	3604764
chrX	2279447
chrX	8617486
chrX	2164212
chrX	4771754
chrX	4449001
chrX	9547979
chrX	4614555
chrX	10138600
chrX	10641944
chrX	7809645
chrX	7350762
chrX	4423734
chrX	8620575
chrX	9298274
chrX	7074072
chrX	11066533
chrX	12955488
chrX	11370880
chrX	6453048
chrX	11699475
chrX	8781886
chrX	5391283
chrX	16958079
chrX	15739033
chrX	11039679
chrX	9443921
chrX	2392628
chrX	8399249
chrX	4787486
chrX	11258825
chrX	2253299
chrX	9267276
chrX	164177
chrX	6081763
chrX	2571968
chrX	10006870
chrX	623551
chrX	9681037
chrX	2130276
chrX	3962685
chrX	4841800
chrX	4589376
chrX	6560789
chrX	1454485
chrX	16733444
chrX	6581573
chrX	7544672
chrX	9763293
chrX	7544672
chrX	5050990
chrX	8924117
chrX	4713442
chrX	12575218
chrX	13411934
chrX	2341743
chrX	12287635
chrX	8857883
chrX	2942546
chrX	11495155
chrX	11841934
chrX	10212721
chrX	1883228
chrX	12072787
chrX	9148021
chrX	3570007
chrX	7008618
chrX	2374499
chrX	1061951
chrX	7459488
chrX	8418266
chrX	14627827
chrX	1265499
chrX	11867335
chrX	623551
chrX	5898036
chrX	425897
chrX	2467528
chrX	5179707
chrX	7063236
chrX	6583419
chrX	3618697
chrX	1335734
chrX	3906991
chrX	513885
chrX	3201829
chrX	9136078
chrX	12658367
chrX	16958079
chrX	4958292
chrX	11909048
chrX	1750361
chrX	5762890
chrX	828833
chrX	1459730
chrX	523989
chrX	14316412
chrX	9617123
chrX	1335734
chrX	7917307
chrX	12027650
chrX	7370310
chrX	5544111
chrX	2467528
chrX	3229456
chrX	728231
chrX	728252
chrX	10298256
chrX	9091076
chrX	835410
chrX	365097
chrX	4550437
chrX	3363334
chrX	2474245
chrX	4280059
chrX	9569461
chrX	12852255
chrX	283369
chrX	1870870
chrX	6218210
chrX	4302180
chrX	9995974
chrX	8476167
chrX	839884
chrX	2097358
chrX	10786382
chrX	10301028
chrX	7279898
chrX	3936080
chrX	6071716
chrX	228193
chrX	840187
chrX	9059247
chrX	3577544
chrX	7101430
chrX	8394995
chrX	10648021
chrX	6614312
chrX	4461623
chrX	4259726
chrX	4428450
chrX	5907539
chrX	2757070
chrX	11194108
chrX	1490231
chrX	671878
chrX	425397
chrX	2234802
chrX	14469468
chrX	1784615
chrX	7380324
chrX	334295
chrX	2171626
chrX	9004322
chrX	6544152
chrX	9364559
chrX	64717
chrX	47678
chrX	2286569
chrX	2990374
chrX	3564393
chrX	6856631
chrX	6874638
chrX	2818591
chrX	3005305
chrX	8529756
chrX	15915260
chrX	2328524
chrX	7086400
chrX	3463014
chrX	3638247
chrX	5926948
chrX	6634955
chrX	2131494
chrX	11081392
chrX	2612737
chrX	632801
chrX	1977283
chrX	2906177
chrX	7220311
chrX	7370310
chrX	8528478
chrX	1825388
chrX	3375773
chrX	11285212
chrX	11066533
chrX	1335734
chrX	2425581
chrX	5735838
chrX	13256326
chrX	6085771
chrX	14642021
chrX	1401175
chrX	9267276
chrX	2048493
chrX	14142563
chrX	4301525
chrX	7532470
chrX	3777764
chrX	5853305
chrX	6748209
chrX	2630350
chrX	11219840
chrX	5259576
chrX	5891202
chrX	13256326
chrX	5722771
chrX	5104764
chrX	12448293
chrX	8899028
chrX	7425363
chrX	8044957
chrX	7342278
chrX	3913802
chrX	84511
chrX	4118567
chrX	11930021
chrX	8427276
chrX	3363334
chrX	2994576
chrX	9861881
chrX	6292045
chrX	2365191
chrX	3389902
chrX	3654518
chrX	10050506
chrX	4228009
chrX	7400005
chrX	7931678
chrX	14813484
chrX	7997891
chrX	13196809
chrX	4285229
chrX	7688291
chrX	7966043
chrX	3420213
chrX	3454796
chrX	1442779
chrX	2665027
chrX	13790898
chrX	2230008
chrX	9544339
chrX	4301525
chrX	4097559
chrX	1985399
chrX	11373367
chrX	5683918
chrX	5755297
chrX	1154976
chrX	5030978
chrX	5096216
chrX	2942546
chrX	5130084
chrX	3779327
chrX	1434605
chrX	10769181
chrX	4848508
chrX	2530287
chrX	6402194
chrX	3225725
chrX	4565190
chrX	6927753
chrX	3456396
chrX	3021717
chrX	3607574
chrX	2859352
chrX	6806564
chrX	1972370
chrX	2725663
chrX	520015
chrX	1265113
chrX	15887823
chrX	2583189
chrX	4204752
chrX	2617868
chrX	3810752
chrX	3887415
chrX	4902776
chrX	12799867
chrX	6880549
chrX	7318751
chrX	10195490
chrX	7765320
chrX	3834763
chrX	8293418
chrX	12437097
chrX	13319085
chrX	2641708
chrX	3355471
chrX	10790523
chrX	9028317
chrX	6326313
chrX	439617
chrX	4645785
chrX	9098097
chrX	6861425
chrX	13256326
chrX	523989
chrX	4532895
chrX	3737808
chrX	4568881
chrX	13430506
chrX	10133364
chrX	2920312
chrX	1857294
chrX	936005
chrX	2189333
chrX	2569061
chrX	6277495
chrX	13747968
chrX	1777264
chrX	10699740
chrX	1147540
chrX	237543
chrX	6938563
chrX	4192713
chrX	2150992
chrX	6743773
chrX	10824830
chrX	3007300
chrX	6727582
chrX	840187
chrX	5876002
chrX	6264719
chrX	6904764
chrX	1914666
chrX	10396062
chrX	5168065
chrX	9933771
chrX	8463107
chrX	671237
chrX	5607313
chrX	2387988
chrX	3164085
chrX	4451608
chrX	14867137
chrX	11081392
chrX	431701
chrX	797693
chrX	13984219
chrX	9263456
chrX	3692339
chrX	8933229
chrX	1779384
chrX	8857883
chrX	8399249
chrX	986326
chrX	2230812
chrX	2153511
chrX	4537240
chrX	3523068
chrX	5860201
chrX	10138158
chrX	10264587
chrX	4292364
chrX	4910456
chrX	3083469
chrX	2683962
chrX	7400005
chrX	11804296
chrX	2926422
chrX	10628647
chrX	6460825
chrX	5674674
chrX	3325157
chrX	15325272
chrX	828833
chrX	6959092
chrX	4862819
chrX	6569273
chrX	4438306
chrX	2023678
chrX	4633922
chrX	894806
chrX	5140598
chrX	7116148
chrX	182749
chrX	966696
chrX	3152315
chrX	1087982
chrX	8755499
chrX	723458
chrX	13967268
chrX	4553763
chrX	7340218
chrX	8915512
chrX	4509647
chrX	12027650
chrX	4124540
chrX	9429797
chrX	13537866
chrX	9098097
chrX	8753987
chrX	1378488
chrX	5423018
chrX	31339
chrX	9073763
chrX	7974510
chrX	2610369
chrX	12265686
chrX	1415342
chrX	10624073
chrX	3123230
chrX	416745
chrX	4733773
chrX	8947814
chrX	8888504
chrX	321565
chrX	481045
chrX	2579496
chrX	3655372
chrX	4204752
chrX	4677251
chrX	4136181
chrX	13800171
chrX	1428987
chrX	2374968
chrX	1234767
chrX	10946998
chrX	8528478
chrX	9416484
chrX	235312
chrX	6597064
chrX	1608520
chrX	10947521
chrX	1082444
chrX	8379673
chrX	762285
chrX	12322546
chrX	1585837
chrX	13217352
chrX	7323732
chrX	6659262
chrX	9681037
chrX	38853
chrX	7756039
chrX	10239142
chrX	9213769
chrX	5360551
chrX	1834295
chrX	4553763
chrX	7541544
chrX	1265499
chrX	11929801
chrX	2903972
chrX	2069910
chrX	10135526
chrX	1121994
chrX	721062
chrX	413747
chrX	13319126
chrX	11890948
chrX	88261
chrX	9712177
chrX	7020669
chrX	4822195
chrX	351063
chrX	4519995
chrX	7717542
chrX	5543257
chrX	15575769
chrX	5030978
chrX	1827456
chrX	4243064
chrX	1413721
chrX	1215839
chrX	6836948
chrX	4778279
chrX	3695512
chrX	6775112
chrX	13869851
chrX	2788806
chrX	5407035
chrX	6267855
chrX	7174674
chrX	4838898
chrX	3591260
chrX	6814074
chrX	3478163
chrX	3975708
chrX	10989007
chrX	5488818
chrX	136740
chrX	10235657
chrX	2818591
chrX	1266533
chrX	4803423
chrX	9526192
chrX	2431253
chrX	12955488
chrX	10814468
chrX	383455
chrX	1914666
chrX	4280059
chrX	4778279
chrX	8450576
chrX	1678923
chrX	2893220
chrX	5702762
chrX	205851
chrX	3831892
chrX	7141486
chrX	2274845
chrX	10177961
chrX	4585680
chrX	1859760
chrX	332589
chrX	9234300
chrX	64717
chrX	4851294
chrX	7997891
chrX	4944666
chrX	8947814
chrX	6001225
chrX	4292364
chrX	652365
chrX	7734300
chrX	797693
chrX	9621641
chrX	462294
chrX	128525
chrX	1710979
chrX	2332217
chrX	1368810
chrX	681649
chrX	4006989
chrX	9162024
chrX	8463107
chrX	3505175
chrX	4112368
chrX	2358298
chrX	16835056
chrX	1173511
chrX	839884
chrX	10119769
chrX	10931057
chrX	91104
chrX	9406289
chrX	12799867
chrX	839884
chrX	5407477
chrX	10677418
chrX	1729551
chrX	14222986
chrX	1500000
chrX	4801814
chrX	11827801
chrX	228193
chrX	4925216
chrX	3899480
chrX	5730282
chrX	7441403
chrX	7340218
chrX	250972
chrX	9841338
chrX	783230
chrX	4846666
chrX	6182035
chrX	2337398
chrX	12803591
chrX	13159915
chrX	8677758
chrX	10840947
chrX	3668289
chrX	1261154
chrX	1506550
chrX	5673963
chrX	7111803
chrX	3936080
chrX	11107251
chrX	10030884
chrX	6717945
chrX	3434785
chrX	7982994
chrX	8617486
chrX	1960431
chrX	12831712
chrX	10443724
chrX	8814231
chrX	7302265
chrX	3122753
chrX	11222224
chrX	1531086
chrX	10774128
chrX	2341743
chrX	12803591
chrX	7217256
chrX	4199989
chrX	14579933
chrX	9564213
chrX	2653609
chrX	7900339
chrX	4192713
chrX	363638
chrX	10681854
chrX	9028576
chrX	4140944
chrX	6096351
chrX	4431142
chrX	7078727
chrX	4625438
chrX	3201950
chrX	3509982
chrX	7290014
chrX	13256326
chrX	2365588
chrX	13384497
chrX	4771754
chrX	4280059
chrX	1912402
chrX	646542
chrX	3511535
chrX	2353406
chrX	5170493
chrX	2151387
chrX	16487719
chrX	12267564
chrX	6550474
chrX	5414702
chrX	1309717
chrX	13045373
chrX	4790076
chrX	894806
chrX	7389053
chrX	1506040
chrX	695140
chrX	4488972
chrX	6212053
chrX	7900339
chrX	2637272
chrX	2739656
chrX	1405969
chrX	4436717
chrX	3258337
chrX	6775112
chrX	3091414
chrX	15041588
chrX	6029407
chrX	2048729
chrX	10035678
chrX	4287570
chrX	10759136
chrX	1428987
chrX	5612886
chrX	475018
chrX	4228009
chrX	12954735
chrX	11107251
chrX	13352902
chrX	3328701
chrX	1491325
chrX	7070180
chrX	395010
chrX	5441769
chrX	7411663
chrX	8967075
chrX	7294806
chrX	10565065
chrX	7323495
chrX	8819307
chrX	3689275
chrX	1459730
chrX	3547604
chrX	7340218
chrX	2359077
chrX	3336264
chrX	6235132
chrX	3575488
chrX	10656810
chrX	1772550
chrX	2632196
chrX	4831238
chrX	9534522
chrX	12244655
chrX	645970
chrX	133009
chrX	6049074
chrX	6494370
chrX	1054957
chrX	11715965
chrX	7051293
chrX	9971257
chrX	5337064
chrX	330075
chrX	2881350
chrX	6542217
chrX	2733880
chrX	6449409
chrX	2869827
chrX	2236864
chrX	10215218
chrX	5097805
chrX	6440014
chrX	1834295
chrX	5735838
chrX	4334741
chrX	2399985
chrX	471364
chrX	3110371
chrX	3486836
chrX	11289557
chrX	8581998
chrX	1645046
chrX	478985
chrX	3489283
chrX	6529633
chrX	4129067
chrX	5458746
chrX	3181627
chrX	354641
chrX	3385355
chrX	10133364
chrX	428589
chrX	481045
chrX	997286
chrX	4267994
chrX	1074339
chrX	6772510
chrX	7923757
chrX	7884859
chrX	2524248
chrX	6027022
chrX	12448789
chrX	6167556
chrX	4275856
chrX	1780499
chrX	1357644
chrX	10636086
chrX	9933771
chrX	2168896
chrX	7917307
chrX	2903972
chrX	9532227
chrX	11451019
chrX	9547979
chrX	1037738
chrX	6844936
chrX	6814074
chrX	8175628
chrX	1708563
chrX	14579933
chrX	14627827
chrX	13673406
chrX	659712
chrX	7350884
chrX	9242361
chrX	3930060
chrX	11377457
chrX	11462538
chrX	7108161
chrX	8415538
chrX	10747225
chrX	7825902
chrX	8628570
chrX	3416759
chrX	4345
chrX	199765
chrX	81783
chrX	11404099
chrX	627896
chrX	13384497
chrX	5691429
chrX	111380
chrX	5373255
chrX	4758703
chrX	9519950
chrX	5604604
chrX	332589
chrX	1503985
chrX	8809795
chrX	7400005
chrX	563360
chrX	16796203
chrX	3376759
chrX	1191208
chrX	4842496
chrX	9688068
chrX	12525358
chrX	523052
chrX	7475750
chrX	7555503
chrX	7541544
chrX	16105821
chrX	7355738
chrX	4909991
chrX	3447454
chrX	10345375
chrX	10974435
chrX	1525101
chrX	4713442
chrX	3090025
chrX	4232445
chrX	9300970
chrX	3439872
chrX	11373367
chrX	3349072
chrX	3762736
chrX	10521593
chrX	7174562
chrX	2733880
chrX	10239142
chrX	13287665
chrX	4111679
chrX	5449965
chrX	1241931
chrX	8847351
chrX	1023434
chrX	12772909
chrX	1585837
chrX	12253198
chrX	9409782
chrX	6170798
chrX	7742585
chrX	3638247
chrX	11699475
chrX	3778473
chrX	10542047
chrX	14350896
chrX	10916838
chrX	7563294
chrX	11700955
chrX	14406709
chrX	3751054
chrX	9995974
chrX	4782773
chrX	1132265
chrX	6276457
chrX	3348749
chrX	659712
chrX	6152972
chrX	1608402
chrX	9759555
chrX	2437499
chrX	769560
chrX	3174253
chrX	804022
chrX	3463014
chrX	8427276
chrX	11259482
chrX	4902719
chrX	6877189
chrX	2178698
chrX	4646426
chrX	6325367
chrX	6383326
chrX	10293430
chrX	12890769
chrX	13998481
chrX	5640988
chrX	10519026
chrX	8127124
chrX	8313212
chrX	4129067
chrX	6071777
chrX	9779172
chrX	1486077
chrX	8377302
chrX	4264706
chrX	6989515
chrX	7982994
chrX	860008
chrX	169003
chrX	9051551
chrX	3751054
chrX	16951
chrX	1267008
chrX	2753085
chrX	1279949
chrX	6488686
chrX	4173602
chrX	1150383
chrX	3454520
chrX	13523294
chrX	3525889
chrX	11289557
chrX	13888146
chrX	4197079
chrX	3092716
chrX	6662865
chrX	3505175
chrX	5340379
chrX	4511546
chrX	71369
chrX	10443724
chrX	4444407
chrX	180844
chrX	1927866
chrX	4463431
chrX	2634309
chrX	6488252
chrX	11019306
chrX	3313986
chrX	5574072
chrX	2283805
chrX	4232445
chrX	938143
chrX	11270278
chrX	6943380
chrX	442707
chrX	430677
chrX	4898554
chrX	1326305
chrX	1823971
chrX	2618285
chrX	16220363
chrX	8044103
chrX	2036991
chrX	7530218
chrX	6497164
chrX	6386524
chrX	3358542
chrX	8755499
chrX	11102815
chrX	6104797
chrX	14627827
chrX	1508150
chrX	7742585
chrX	1178272
chrX	3604764
chrX	2583189
chrX	1230265
chrX	3215407
chrX	2445827
chrX	8211359
chrX	1958472
chrX	10437735
chrX	7923757
chrX	8298704
chrX	8529756
chrX	69441
chrX	8001777
chrX	4111056
chrX	2569061
chrX	7466376
chrX	108812
chrX	5746130
chrX	4675007
chrX	1620140
chrX	1577365
chrX	9933352
chrX	7784298
chrX	2266361
chrX	5217440
chrX	2223461
chrX	8301912
chrX	399538
chrX	3857391
chrX	1829933
chrX	9140872
chrX	1595980
chrX	9569461
chrX	10195490
chrX	2223461
chrX	9928558
chrX	4608445
chrX	2022281
chrX	9409782
chrX	4953163
chrX	7544672
chrX	9429797
chrX	111380
chrX	586569
chrX	268491
chrX	1906894
chrX	4199989
chrX	6550474
chrX	4280059
chrX	16792840
chrX	13384497
chrX	13411934
chrX	681649
chrX	9569461
chrX	7734300
